tax_id	lineage
9050	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;terrae;
9051	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;Magnetovibrio;blakemorei;
9052	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;acidiceler;
9053	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;ginsenosidimutans;
9054	Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;Thalassobaculaceae;Thalassobaculum;litoreum;
9055	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Serpentinicella;
9056	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;luteolus;
9057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;acridae;
9058	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Leptolinea;tardivitalis;
9059	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;Zhongshania;antarctica;
9060	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylopilaceae;Methylopila;oligotropha;
9061	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;A0839;
9062	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Grimontia;marina;
9063	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;salsicius;
9064	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Sporobacter;
9065	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Persicitalea;
9066	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;fengqiuensis;
9067	Bacteria;Acidobacteriota;Acidobacteriae;AKIW659;
9068	Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;
9069	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;parauberis;
9070	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Pelolinea;
9071	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;africana;
9072	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;terricola;
9073	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;sediminis;
9074	Bacteria;Firmicutes;Desulfitobacteriia;Desulfitobacteriales;Desulfitobacteriaceae;Desulfosporosinus;acidiphilus;
9075	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;bogoriensis;
9076	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;bovis;
9077	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Dactylosporangium;luteum;
9078	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Glycocaulis;alkaliphilus;
9079	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;lichenis;
9080	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloadaptaceae;Haladaptatus;
9081	Bacteria;Firmicutes;Bacilli;Brevibacillales;Brevibacillaceae;Brevibacillus;choshinensis;
9082	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;timonensis;
9083	Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;
9084	Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;pseudocatenulatum;
9085	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;dianthicola;
9086	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;
9087	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;daejeonense;
9088	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;
9089	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;nanhaiisediminis;
9090	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Saccharospirillaceae;Saccharospirillum;aestuarii;
9091	Bacteria;Campylobacterota;Campylobacteria;Nautiliales;Nautiliaceae;Nautilia;nitratireducens;
9092	Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus
9093	Archaea;Halobacterota;Halobacteria;Halobacterales;Halomicrobiaceae;Halosimplex;
9094	Bacteria;Chloroflexi;Dehalococcoidia;
9095	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;lucentensis;
9096	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;stemonae;
9097	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;vinifirmus;
9098	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pontibacillus;salipaludis;
9099	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;halperniae;
9100	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Algibacter;amylolyticus;
9101	Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;
9102	Bacteria;Bacteroidota;Rhodothermia;Balneolales;Balneolaceae;Soortia;
9103	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;stylophorae;
9104	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Flammeovirgaceae;Flammeovirga;aprica;
9105	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;bellii;
9106	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;moraviensis;
9107	Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;thermocopriae;
9108	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Okibacterium;endophyticum;
9109	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;senegalensis;
9110	Bacteria;Chloroflexi;Anaerolineae;MSB-5B2;
9111	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Lewinella;nigricans;
9112	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;couchii;
9113	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Glaciihabitans;
9114	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;xinjiangensis;
9115	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;pelophila;
9116	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Spongiimicrobium;salis;
9117	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Kingella;oralis;
9118	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Saccharibacter;floricola;
9119	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;sediminis;
9120	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;andamanensis;
9121	Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Baia;
9122	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Breznakia;
9123	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Colwelliaceae;Colwellia;agarivorans;
9124	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;arcticus;
9125	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella;upenei;
9126	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;Lentimicrobium;saccharophilum;
9127	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;hermanniensis;
9128	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Seonamhaeicola;marinus;
9129	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gaetbulibacter;
9130	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;adelgestsugas;
9131	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Tepidibacter;mesophilus;
9132	Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Geminicoccus;roseus;
9133	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;thermarum;
9134	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Hephaestia;caeni;
9135	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;marina;
9136	Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Petrotoga;
9137	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;albertanoniae;
9138	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;nebraskense;
9139	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;
9140	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;squillarum;
9141	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;ginkgobilobae;
9142	Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfurivibrionaceae;Desulfurivibrio;alkaliphilus;
9143	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Persicirhabdus;
9144	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;
9145	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;haliclonae;
9146	Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfococcaceae;
9147	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;buccae;
9148	Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Pseudobacteroides;
9149	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Flexilinea;flocculi;
9150	Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfobulbus;japonicus;
9151	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Algoriphagus;vanfongensis;
9152	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;disiens;
9153	Bacteria;Actinobacteriota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;Nitriliruptor;alkaliphilus;
9154	Bacteria;Desulfobacterota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfacinum;infernum;
9155	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;macacae;
9156	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Candidatus
9157	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;mitrae;
9158	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;caldifontis;
9159	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;humi;
9160	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Breoghania;corrubedonensis;
9161	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Silicimonas;
9162	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;mohnii;
9163	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;panodentis;
9164	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Domibacillus;epiphyticus;
9165	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;terrae;
9166	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylobacter;capsulatus;
9167	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niabella;drilacis;
9168	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoruegeria;haliotis;
9169	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Mucispirillum;schaedleri;
9170	Bacteria;Firmicutes;Bacilli;Bacillales;Marinococcaceae;Marinococcus;salis;
9171	Bacteria;Thermotogota;Thermotogae;Thermotogales;Fervidobacteriaceae;Thermosipho;affectus;
9172	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;horti;
9173	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;pelagicus;
9174	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sulfuricellaceae;Sulfurirhabdus;autotrophica;
9175	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;S15A-MN91;
9176	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Bellilinea;
9177	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;thuongxuanensis;
9178	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Chryseoglobus;frigidaquae;
9179	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;ponti;
9180	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Microbispora;bryophytorum;
9181	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Halogranum;gelatinilyticum;
9182	Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;B122;
9183	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;daqiaonensis;
9184	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;cheniae;
9185	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Planomonospora;
9186	Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermanaeromonas;
9187	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;pasteri;
9188	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Cellulosilyticum;ruminicola;
9189	Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;Parvibaculaceae;Candidatus
9190	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;krungchingensis;
9191	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga;
9192	Bacteria;Spirochaetota;Brachyspirae;Brachyspirales;Brachyspiraceae;Brachyspira;canis;
9193	Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Salinicoccus;siamensis;
9194	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;galliciensis;
9195	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;himastatinicus;
9196	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;thermoparaffinivorans;
9197	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Halorussus;rarus;
9198	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;undariae;
9199	Bacteria;Methylomirabilota;Methylomirabilia;Methylomirabilales;Methylomirabilaceae;Sh765B-TzT-35;
9200	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;distasonis;
9201	Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;Nisaeaceae;Nisaea;
9202	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Silanimonas;lenta;
9203	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Fluviicoccus;keumensis;
9204	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylophilus;luteus;
9205	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;shantousis;
9206	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;marinilacus;
9207	Bacteria;Acetothermia;Acetothermiia;
9208	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;Parahaliea;
9209	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrococcales;Halorhodospiraceae;Alkalispirillum;
9210	Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Pseudobacteroides;cellulosolvens;
9211	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;zalophi;
9212	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Lapillicoccus;jejuensis;
9213	Bacteria;Chloroflexi;Anaerolineae;ADurb.Bin180;
9214	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;silagei;
9215	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;lindanitolerans;
9216	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;aidingensis;
9217	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;guariconensis;
9218	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylophilus;flavus;
9219	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Propionispora;
9220	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002;
9221	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Kushneria;
9222	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;kowhaii;
9223	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Chitinophaga;jiangningensis;
9224	Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;
9225	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;oris;
9226	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;djibelorensis;
9227	Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;
9228	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Cohaesibacter;marisflavi;
9229	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Natrialba;aibiensis;
9230	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Citricoccus;alkalitolerans;
9231	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Psychromonadaceae;Psychromonas;aquatilis;
9232	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Anaerospora;hongkongensis;
9233	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Halarcobacter;bivalviorum;
9234	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Rodentibacter;rarus;
9235	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Filobacterium;rodentium;
9236	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Mannheimia;ruminalis;
9237	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Catenibacterium;
9238	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Avibacterium;avium;
9239	Bacteria;Firmicutes;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;
9240	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Nitrincolaceae;Neptuniibacter;halophilus;
9241	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;koreensis;
9242	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;yunnanensis;
9243	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;acidiproducens;
9244	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Glaciihabitans;tibetensis;
9245	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Avibacterium;volantium;
9246	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Mannheimia;glucosida;
9247	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Spirosoma;fluviale;
9248	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;homohiochii;
9249	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;
9250	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Streptosporangium;lutulentum;
9251	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;pocheonensis;
9252	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;mangrovi;
9253	Bacteria;Caldisericota;Caldisericia;Caldisericales;TTA-B1;
9254	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;cantuariense;
9255	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;
9256	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces;bauzanensis;
9257	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Fictibacillus;macauensis;
9258	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;U29-B03;
9259	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Stenoxybacter;acetivorans;
9260	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Olleya;aquimaris;
9261	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;indica;
9262	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;barkulensis;
9263	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Actinobacillus;capsulatus;
9264	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;cupida;
9265	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Litorimicrobium;taeanense;
9266	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;
9267	Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Tistrellaceae;Tistrella;bauzanensis;
